,ID,sigma_0_short,sigma_0_long,Q_0,eta_short,eta_long
71,111.0,1.032137687039572,0.24794368166138514,4.819222431215833,0.6671363940116922,0.4239398397283751
72,112.0,0.68462491973949,0.8082634677016189,3.865630797344496,0.646197278311315,1.1765385202666458
74,114.0,1.038752521762981,0.6527760048522384,4.585094511854122,1.0539890537834896e-08,0.5819631229928449
75,115.0,0.934892545673021,0.12138988677669309,3.6732535861054996,1.7177979854453966,0.32025383926069756
76,116.0,0.7973466919419844,0.7811592605988961,5.730339403474791,0.37375581619468295,0.8151084615686549
77,117.0,0.21474955775255464,0.2213546735902919,5.14706737210545,4.7503499361924314e-06,0.07121852880408784
78,118.0,0.4733413362246895,0.39625284413587264,4.779786850104606,0.10817214533877718,0.06363437225583886
79,119.0,0.7376443663621763,1.0537350585908087,4.1589445030030525,1.2877640714193088,2.845951364349882
80,120.0,1.1862282011032064,1.4134303139403006,4.215725291610465,2.291335226925379,3.2509834038503276
81,121.0,1.0806886051214541,1.3679658645438229,3.1017261829943994,1.5308234703179988,2.009931451509685
82,122.0,0.21051914850847472,0.3031642464892805,4.411739799818883,0.1843333667777136,0.36603146048437624
83,123.0,0.5485400324906148,0.6531669462975477,4.66962785955613,0.581866407871526,1.0249240681950138
84,125.0,0.6590592886749629,0.32242844727533565,4.985028734309103,0.07385438427745918,0.1867553280976437
85,127.0,1.2035407052183194,0.2678091147488102,5.031859138116859,0.882784912757078,0.3392963476838559
86,128.0,0.2759556857360948,0.37739503076870806,4.2420640604522095,0.1376308467572028,0.306661907721369
87,129.0,0.13344754660258104,0.10729098467545409,4.976136146769607,0.029458841995686505,3.862766105102447e-09
88,130.0,0.7557268414309648,3.03176485774473,6.0788486642751725,1.3036773137286974,4.999999827193121
90,132.0,1.1025520268915834,1.005446675187886,4.302199713113231,0.9856288719051338,1.2699499843187367
91,133.0,1.064590093060234,1.6567597902036093,2.3503643230944196,2.2854262964064365,4.999999986040126
92,134.0,1.0667019640560582,0.2919716161602828,5.381275036238963,0.4838514318966419,0.43154029693057233
93,135.0,0.3822604656211376,0.15249723316786706,3.976084199345392,0.4375907602771905,0.02054548199347086
